time,ethusdt,btcusdt
1681118748.4196615,1859.16,28308.51
1681118749.4251215,1859.16,28306.51
1681118750.4649813,1859.06,28306.21
1681118751.4148316,1859.06,28305.81
1681118752.4103513,1859.06,28305.8
1681118753.3770509,1859.06,28305.8
1681118754.3586128,1859.05,28305.8
1681118755.2771544,1859.05,28303.37
1681118756.222176,1859.06,28303.38
1681118757.1154442,1859.06,28303.37
1681118758.0026476,1859.06,28303.37
1681118758.8806336,1859.05,28303.38
1681118759.788811,1859.06,28303.37
1681118760.7831652,1859.06,28303.37
1681118762.7126372,1859.06,28303.37
1681118763.582599,1859.05,28303.38
1681118764.5548313,1859.05,28303.37
1681118765.4270785,1859.05,28303.37
1681118766.3888233,1859.05,28303.37
1681118767.3373785,1859.06,28303.37
1681118768.7935195,1859.05,28303.37
1681118770.2301202,1859.06,28303.38
1681118771.3335848,1859.06,28303.37
1681118772.3325317,1859.06,28303.37
1681118773.273974,1859.06,28303.37
1681118774.3275049,1859.06,28303.38
1681118775.3517866,1859.05,28303.37
1681118776.3777237,1859.06,28303.37
1681118777.4012332,1859.06,28303.38
1681118778.4618409,1859.06,28303.37
1681118779.3968725,1859.06,28303.37
1681118780.4274406,1859.06,28303.37
1681118781.3531096,1859.06,28303.37
1681118782.309922,1859.06,28303.38
1681118783.2570236,1859.06,28303.37
1681118785.2333775,1859.06,28303.37
1681118786.5449646,1859.06,28303.37
1681118788.044855,1859.05,28303.38
1681118789.0202181,1859.05,28303.37
1681118789.990328,1859.06,28303.37
1681118791.0201628,1859.06,28303.37
1681118792.0482094,1859.06,28303.37
1681118793.4814954,1859.06,28303.37
1681118794.5029097,1859.06,28303.37
1681118795.4907627,1859.06,28303.37
1681118796.8560908,1859.05,28303.37
1681118797.8791773,1859.05,28303.37
1681118798.8512735,1859.05,28303.37
1681118799.8276927,1859.05,28303.38
1681118800.7849982,1859.06,28303.37
1681118801.7657614,1859.06,28303.37
1681118802.7500575,1859.06,28303.37
1681118803.6938095,1859.06,28303.37
1681118804.7406602,1859.05,28303.37
1681118805.7640886,1859.05,28303.38
1681118806.7880037,1859.05,28303.37
1681118807.8089101,1859.05,28303.37
1681118808.839387,1859.05,28303.37
1681118809.7874436,1859.05,28303.37
1681118811.210589,1859.06,28303.37
1681118812.1231296,1859.06,28303.38
1681118813.1355796,1859.06,28303.37
1681118814.0673316,1859.06,28303.37
1681118815.0541961,1859.06,28303.38
1681118816.7641525,1859.05,28303.37
1681118817.7455318,1859.05,28303.38
1681118818.8648612,1859.06,28303.38
1681118819.890499,1859.06,28303.38
1681118820.914916,1859.06,28303.37
1681118821.9415634,1859.06,28303.37
1681118822.9181716,1859.06,28303.38
1681118823.8883102,1859.06,28303.38
1681118824.8476005,1859.06,28303.38
1681118825.8334525,1859.06,28303.38
1681118827.369519,1859.05,28310.45
1681118828.3881848,1859.38,28317.59
1681118829.4165697,1859.58,28318.07
1681118830.3909254,1859.53,28318.63
1681118831.4664588,1859.52,28318.63
1681118833.1036623,1859.53,28318.62
1681118834.5435562,1859.53,28318.63
1681118835.4498782,1859.53,28318.63
1681118836.3877985,1859.53,28318.62
1681118837.4050949,1859.53,28318.62
1681118838.432432,1859.53,28318.82
1681118839.453128,1859.52,28318.84
1681118840.4768736,1859.52,28318.83
1681118841.504472,1859.53,28318.83
1681118842.5265694,1859.53,28318.84
1681118843.52542,1859.52,28318.83
1681118844.9878159,1859.52,28318.84
1681118846.0133297,1859.52,28318.84
1681118846.9813094,1859.52,28318.83
1681118847.9525907,1859.52,28318.83
1681118848.977112,1859.52,28318.84
1681118850.0024276,1859.51,28318.83
1681118851.025067,1859.51,28318.84
1681118852.0438173,1859.51,28318.83
1681118853.0685177,1859.51,28318.84
1681118854.0953505,1859.5,28318.83
1681118855.632218,1859.5,28318.83
1681118856.7570302,1859.5,28318.84
1681118857.781033,1859.5,28318.85
1681118858.8050137,1859.5,28318.84
1681118859.8283403,1859.51,28318.85
1681118860.8501654,1859.51,28318.84
1681118861.8766184,1859.5,28319.88
1681118862.9007204,1859.58,28319.88
1681118863.9249878,1859.59,28319.87
1681118864.9491801,1859.59,28320.91
1681118865.9706333,1859.59,28320.91
1681118866.9976423,1859.59,28320.91
1681118868.0228832,1859.59,28320.9
1681118869.047151,1859.59,28320.91
1681118870.0690885,1859.59,28320.91
1681118871.0930903,1859.59,28320.91
1681118872.115655,1859.62,28320.91
1681118873.1408947,1859.6,28320.91
1681118874.165233,1859.59,28320.91
1681118875.188904,1859.59,28320.91
1681118876.2128894,1859.59,28320.9
1681118877.9536219,1859.58,28320.9
1681118878.9774046,1859.59,28320.91
1681118880.0020852,1859.58,28320.9
1681118881.0250123,1859.58,28320.9
1681118882.0492172,1859.52,28320.91
1681118883.073659,1859.45,28320.9
1681118884.0975626,1859.46,28320.9
1681118885.1214817,1859.4,28320.91
1681118886.1447217,1859.4,28320.9
1681118887.1688669,1859.41,28320.91
1681118888.193747,1859.4,28320.91
1681118889.217676,1859.4,28320.92
1681118890.1362536,1859.41,28320.92
1681118891.1602716,1859.41,28320.92
1681118892.187128,1859.4,28320.92
1681118893.2105958,1859.4,28320.91
1681118894.8482637,1859.3,28320.91
1681118895.870117,1859.3,28320.92
1681118896.898107,1859.3,28320.93
1681118897.921366,1859.26,28320.93
1681118898.9452643,1859.27,28320.94
1681118899.9697175,1859.27,28320.96
1681118900.9927351,1859.26,28320.95
1681118902.0169644,1859.26,28320.95
1681118903.0406601,1859.26,28320.95
1681118904.0648396,1859.26,28320.95
1681118905.088979,1859.26,28320.96
1681118907.1375673,1859.27,28320.95
1681118908.6734688,1859.27,28320.96
1681118910.2093134,1859.27,28320.95
1681118911.744621,1859.26,28320.95
1681118912.7689226,1859.26,28320.95
1681118913.791626,1859.26,28320.95
1681118914.816917,1859.26,28320.95
1681118915.8402598,1859.22,28320.95
1681118916.8637316,1859.22,28320.95
1681118918.6072292,1859.21,28320.96
1681118919.6303225,1859.21,28320.95
1681118920.654825,1859.2,28320.95
1681118921.677564,1859.2,28320.95
1681118922.7015944,1859.21,28320.95
1681118923.7247927,1859.21,28320.95
1681118924.7495372,1859.2,28320.96
1681118925.773444,1859.19,28320.95
1681118926.7972283,1859.19,28320.95
1681118927.8216608,1859.19,28320.95
1681118928.8458164,1859.19,28320.95
1681118929.8697045,1859.19,28320.95
1681118930.893545,1859.19,28320.95
1681118931.917865,1859.19,28320.95
1681118932.9419696,1859.19,28320.95
1681118933.965812,1859.0,28320.94
1681118934.989777,1858.98,28320.38
1681118936.0138645,1858.98,28319.96
1681118937.0380476,1858.97,28319.47
1681118938.0617726,1858.97,28319.47
1681118939.0853522,1858.97,28319.46
1681118940.1098096,1858.97,28319.46
1681118941.1335611,1858.98,28319.46
1681118942.157512,1858.98,28319.47
1681118943.1817553,1858.97,28319.47
1681118944.205568,1858.97,28319.47
1681118945.2301342,1858.97,28319.46
1681118946.3023455,1858.97,28319.47
1681118947.3817189,1858.97,28319.46
1681118948.4010913,1858.97,28319.46
1681118949.4181025,1858.97,28319.46
1681118950.4518924,1858.97,28319.46
1681118951.4768658,1858.97,28319.46
1681118952.5000553,1858.98,28319.46
1681118953.524102,1858.98,28319.46
1681118954.5481668,1858.98,28319.47
1681118955.6766696,1858.97,28319.46
1681118956.700128,1858.97,28319.47
1681118957.6731913,1858.97,28319.47
1681118958.7473872,1858.98,28319.46
1681118959.767849,1858.97,28319.46
1681118960.7953742,1858.98,28319.47
1681118961.8202066,1858.97,28319.46
1681118962.8450701,1858.97,28319.46
1681118963.8668752,1858.98,28319.46
1681118964.8874798,1858.97,28319.46
1681118965.9144225,1858.97,28319.47
1681118967.4512663,1858.97,28319.46
1681118968.9871783,1858.97,28319.47
1681118970.5206306,1858.97,28320.59
1681118971.5472574,1858.98,28320.6
1681118972.571101,1858.98,28320.6
1681118973.5968034,1858.98,28320.6
1681118974.6189415,1858.98,28320.02
1681118975.6425705,1858.98,28320.02
1681118976.6628726,1858.98,28320.03
1681118977.691291,1858.98,28320.02
1681118978.7165608,1858.97,28320.03
1681118979.740752,1858.97,28320.02
1681118980.7627215,1858.97,28320.03
1681118981.7877994,1858.97,28320.03
1681118982.8125346,1858.96,28320.03
1681118984.447503,1858.97,28320.02
1681118985.4741564,1858.97,28320.03
1681118986.4941838,1858.96,28320.02
1681118987.5181181,1858.95,28320.02
1681118988.5489342,1858.96,28320.02
1681118989.5694513,1858.96,28320.03
1681118990.5938241,1858.95,28320.02
1681118991.6136775,1858.96,28320.02
1681118992.6381297,1858.96,28320.03
1681118994.1740875,1858.95,28320.03
1681118995.0989802,1858.96,28320.02
1681118996.1219356,1858.96,28320.03
1681118997.1457388,1858.96,28320.03
1681118998.1710644,1858.96,28320.02
1681118999.192282,1858.96,28320.02
1681119000.217591,1858.96,28320.03
1681119001.241534,1858.94,28320.02
1681119002.2656102,1858.94,28320.03
1681119003.2908268,1858.94,28320.02
1681119004.310785,1858.95,28320.02
1681119005.3388357,1858.95,28320.03
1681119006.4114654,1858.95,28320.02
1681119007.4222949,1858.95,28320.03
1681119008.9185107,1858.94,28320.02
1681119009.94877,1858.94,28320.02
1681119010.9670951,1858.95,28320.02
1681119011.9967597,1858.95,28320.03
1681119012.913766,1858.95,28320.02
1681119013.9398468,1858.94,28320.02
1681119014.961101,1858.95,28320.02
1681119015.985447,1858.95,28320.03
1681119017.6234317,1858.95,28320.02
1681119018.753268,1858.95,28320.03
1681119019.773085,1858.95,28320.03
1681119020.7968783,1858.95,28320.02
1681119021.8218617,1858.94,28320.03
1681119022.849288,1858.95,28320.02
1681119023.8690689,1858.95,28320.02
1681119024.8945513,1858.94,28320.02
1681119025.921463,1858.95,28320.02
1681119026.9459531,1858.95,28320.02
1681119029.095901,1858.95,28320.03
1681119031.139399,1858.94,28320.02
1681119032.166829,1858.95,28320.02
1681119033.1906905,1858.95,28320.02
1681119034.2115693,1858.94,28320.03
1681119035.7546377,1858.95,28320.02
1681119036.77449,1858.82,28320.03
1681119037.798493,1858.83,28320.02
1681119038.8224883,1858.8,28320.02
1681119039.8468416,1858.74,28320.02
1681119040.8705695,1858.74,28320.02
1681119042.4063747,1858.74,28320.02
1681119043.4303215,1858.74,28320.03
1681119044.4576583,1858.74,28320.02
1681119045.4757109,1858.74,28320.02
1681119046.501871,1858.74,28320.03
1681119047.5278149,1858.73,28320.02
1681119048.549294,1858.74,28320.02
1681119049.5732906,1858.74,28320.03
1681119050.5999165,1858.74,28320.02
1681119051.6214032,1858.74,28320.02
1681119052.645893,1858.74,28320.02
1681119053.6700354,1858.73,28320.02
1681119054.6932793,1858.73,28320.02
1681119055.717789,1858.74,28320.02
1681119056.7392218,1858.73,28320.03
1681119057.7666388,1858.74,28320.02
1681119058.7948658,1858.74,28320.02
1681119059.816254,1858.73,28320.03
1681119060.8357847,1858.73,28320.02
1681119061.8632746,1858.73,28320.03
1681119062.886266,1858.73,28320.03
1681119063.9106221,1858.73,28320.03
1681119064.9340827,1858.73,28320.03
1681119065.9594238,1858.73,28320.02
1681119066.9790344,1858.94,28320.02
1681119068.003927,1858.94,28320.02
1681119069.0268116,1858.94,28320.03
1681119070.0515049,1858.94,28320.03
1681119070.9809663,1858.93,28320.03
1681119072.0002646,1858.93,28320.03
1681119073.738055,1858.93,28320.02
1681119074.7621837,1858.94,28320.03
1681119075.7900944,1858.94,28320.03
1681119076.8098202,1858.94,28320.03
1681119077.834115,1858.94,28320.03
1681119078.863678,1858.93,28320.03
1681119079.8854382,1858.92,28320.02
1681119080.908257,1858.92,28320.02
1681119081.9328701,1858.92,28320.02
1681119082.958436,1858.92,28320.02
1681119083.9778035,1858.86,28320.02
1681119085.004241,1858.86,28318.26
1681119086.0254323,1858.82,28318.26
1681119086.950311,1858.74,28318.26
1681119087.974136,1858.68,28318.26
1681119090.0216074,1858.68,28318.27
1681119091.5577185,1858.68,28318.27
1681119092.5829663,1858.68,28318.26
1681119093.6065493,1858.66,28318.26
1681119094.6265006,1858.67,28318.26
1681119095.6535592,1858.66,28318.26
1681119096.725323,1858.66,28318.26
1681119097.698979,1858.59,28318.26
1681119098.7253773,1858.59,28318.26
1681119099.749543,1858.59,28318.26
1681119100.7735937,1858.59,28318.27
1681119101.797517,1858.59,28318.27
1681119102.8216193,1858.58,28318.27
1681119103.8429508,1858.59,28318.27
1681119104.8692927,1858.59,28318.26
1681119105.893524,1858.59,28318.26
1681119106.9174242,1858.59,28318.26
1681119107.9412892,1858.58,28318.26
1681119108.9655259,1858.59,28318.26
1681119109.986387,1858.59,28318.26
1681119111.0132854,1858.59,28318.26
1681119112.5517507,1858.59,28318.26
1681119113.575283,1858.59,28318.27
1681119114.5952737,1858.59,28318.26
1681119115.6234398,1858.59,28318.26
1681119116.6426425,1858.59,28318.26
1681119117.6664846,1858.59,28318.26
1681119118.6936429,1858.59,28318.26
1681119120.4318597,1858.59,28318.22
1681119121.4563944,1858.59,28318.22
1681119122.4809902,1858.59,28318.22
1681119124.015778,1858.59,28318.17
1681119125.0400853,1858.59,28318.17
1681119126.0640943,1858.58,28318.17
1681119127.0870867,1858.58,28318.17
1681119128.114722,1858.58,28318.18
1681119129.135735,1858.59,28318.17
1681119130.159754,1858.59,28318.17
1681119131.1869786,1858.59,28318.17
1681119132.209528,1858.58,28318.17
1681119133.1679108,1858.59,28318.18
1681119134.2583778,1858.59,28318.18
1681119135.2818213,1858.58,28318.17
1681119136.3057623,1858.58,28318.17
1681119137.3296576,1858.58,28318.18
1681119138.355773,1858.58,28318.17
1681119139.3783047,1858.58,28318.18
1681119141.0164645,1858.59,28318.18
1681119142.0403802,1858.59,28318.17
1681119143.063445,1858.59,28318.18
1681119143.9860022,1858.59,28318.18
1681119145.0099714,1858.59,28318.18
1681119146.0318334,1858.58,28318.18
1681119147.058624,1858.59,28318.17
1681119148.0825064,1858.59,28318.18
1681119149.108507,1858.59,28318.18
1681119151.1551883,1858.58,28318.18
1681119152.1758153,1858.58,28318.18
1681119153.202342,1858.58,28318.18
1681119154.7356234,1858.58,28318.18
1681119156.271597,1858.62,28318.85
1681119157.8073456,1858.65,28318.85
1681119158.8343961,1858.65,28318.85
1681119159.8581803,1858.66,28318.85
1681119160.8827677,1858.66,28318.85
1681119161.9065642,1858.65,28318.85
1681119162.9299548,1858.65,28318.85
1681119163.9541895,1858.64,28318.85
1681119164.9776044,1858.65,28318.85
1681119166.5139854,1858.65,28318.85
1681119167.5395627,1858.65,28318.85
1681119168.5615604,1858.62,28318.86
1681119169.586263,1858.62,28318.86
1681119170.609406,1858.62,28318.85
1681119171.6336303,1858.62,28318.86
1681119172.657589,1858.61,28318.86
1681119173.6815383,1858.61,28318.87
1681119174.705606,1858.62,28318.87
1681119175.7312691,1858.62,28318.88
1681119176.754123,1858.62,28318.88
1681119178.2935812,1858.62,28318.88
1681119179.8248682,1858.61,28318.88
1681119180.8492615,1858.61,28318.88
1681119181.8741708,1858.61,28318.88
1681119182.8974552,1858.61,28318.88
1681119184.4334977,1858.61,28318.88
1681119185.459104,1858.62,28318.87
1681119186.533105,1858.62,28318.88
1681119187.608003,1858.62,28318.87
1681119189.143816,1858.62,28318.87
1681119190.168306,1858.62,28318.87
1681119191.1917455,1858.62,28318.87
1681119192.2157023,1858.62,28318.88
1681119193.2399821,1858.62,28318.87
1681119194.3659785,1858.61,28318.88
1681119195.3909616,1858.62,28318.87
1681119196.517547,1858.61,28318.88
1681119197.5406046,1858.62,28318.88
1681119198.564619,1858.62,28318.87
1681119199.5885158,1858.61,28318.88
1681119200.612416,1858.61,28318.87
1681119201.7393744,1858.61,28318.88
1681119202.762953,1858.62,28318.88
1681119203.7867703,1858.65,28318.88
1681119204.808192,1858.64,28318.87
1681119205.8333204,1858.65,28318.88
1681119206.8593612,1858.64,28319.34
1681119207.8841457,1858.64,28319.34
1681119208.9104712,1858.64,28319.34
1681119209.9317696,1858.64,28319.33
1681119211.976958,1858.65,28319.53
1681119213.5158913,1858.65,28319.54
1681119214.5404983,1858.64,28319.53
1681119215.5634694,1858.65,28319.54
1681119217.0971065,1858.65,28319.53
1681119218.1257353,1858.65,28319.9
1681119219.149473,1858.85,28319.9
1681119220.1730702,1858.81,28319.9
1681119221.1971447,1858.8,28320.55
1681119222.221265,1858.8,28320.55
1681119223.2467833,1858.8,28320.54
1681119224.269183,1858.8,28320.55
1681119225.2940588,1858.8,28320.54
1681119226.8312361,1858.8,28320.55
1681119227.852537,1858.8,28320.54
1681119228.8765407,1858.8,28320.55
1681119229.8956826,1858.79,28320.55
1681119230.9257646,1858.8,28320.55
1681119231.950703,1858.8,28320.55
1681119232.9738977,1858.8,28320.58
1681119233.9968555,1858.8,28320.59
1681119235.0190341,1858.8,28320.59
1681119236.0416033,1858.79,28320.59
1681119236.9646375,1858.79,28320.59
1681119237.988635,1858.79,28320.6
1681119239.0122614,1858.79,28320.61
1681119240.0365124,1858.79,28320.6
1681119241.0601246,1858.8,28320.61
1681119242.0833285,1858.79,28320.6
1681119243.105681,1858.79,28320.6
1681119244.1301036,1858.79,28320.92
1681119245.156865,1858.79,28320.92
1681119246.182772,1858.79,28320.92
1681119247.205444,1858.8,28320.92
1681119248.2304678,1858.79,28320.91
1681119249.249188,1858.64,28320.91
1681119250.2765431,1858.6,28320.92
1681119251.2976928,1858.6,28320.91
1681119252.3241222,1858.6,28320.92
1681119253.3496892,1858.6,28320.91
1681119254.473409,1858.6,28320.92
1681119256.0095515,1858.61,28320.92
1681119257.0321748,1858.61,28320.99
1681119258.0572383,1858.6,28320.99
1681119259.0802045,1858.59,28320.99
1681119260.1071825,1858.59,28321.0
1681119261.1277134,1858.59,28321.0
1681119262.1548612,1858.58,28321.0
1681119263.17881,1858.58,28320.99
1681119264.202965,1858.58,28320.99
1681119265.2268846,1858.58,28321.16
1681119266.2503667,1858.58,28321.15
1681119267.2749908,1858.59,28321.15
1681119268.2986288,1858.59,28321.16
1681119269.3229291,1858.57,28321.16
1681119270.859287,1858.57,28321.16
1681119272.9065742,1858.57,28321.15
1681119273.9315484,1858.53,28321.16
1681119275.4675462,1858.52,28321.16
1681119276.4909885,1858.53,28321.16
1681119278.0265293,1858.53,28321.23
1681119279.0505335,1858.52,28321.22
1681119280.074569,1858.53,28321.23
1681119281.0982835,1858.53,28321.23
1681119282.1226206,1858.53,28321.22
1681119283.1465707,1858.5,28321.23
1681119284.069081,1858.51,28321.4
1681119285.0921178,1858.51,28321.39
1681119286.117259,1858.51,28321.39
1681119287.1405885,1858.51,28321.4
1681119288.1641328,1858.5,28321.4
1681119289.1881156,1858.5,28321.4
1681119290.2125704,1858.5,28321.39
1681119291.2363377,1858.5,28321.39
1681119292.2604165,1858.5,28321.39
1681119293.2845085,1858.5,28321.4
1681119294.3069,1858.5,28321.4
1681119295.3311534,1858.5,28321.4
1681119296.3560052,1858.5,28321.4
1681119297.3805854,1858.49,28321.4
1681119298.4051251,1858.47,28321.4
1681119299.4286075,1858.47,28321.4
1681119300.4523695,1858.48,28321.39
1681119301.4768162,1858.47,28321.39
1681119302.4999752,1858.47,28321.39
1681119303.5246735,1858.48,28321.4
1681119304.548154,1858.48,28321.4
1681119305.572253,1858.48,28321.4
1681119306.6450076,1858.47,28321.39
1681119307.6198592,1858.48,28321.4
1681119308.643344,1858.47,28321.4
1681119309.6678202,1858.48,28321.39
1681119310.6910715,1858.48,28321.39
1681119311.7155714,1858.47,28321.39
1681119312.7405522,1858.48,28321.4
1681119313.7643144,1858.48,28321.39
1681119314.8909914,1858.48,28321.39
1681119315.9146605,1858.47,28321.39
1681119317.7547343,1858.48,28321.39
1681119318.784222,1858.47,28321.4
1681119319.808356,1858.48,28321.39
1681119320.8305886,1858.47,28321.39
1681119321.8524203,1858.49,28321.76
1681119322.8785818,1858.51,28323.32
1681119324.5166566,1858.52,28323.33
1681119325.5401607,1858.52,28323.32
1681119326.5093296,1858.53,28323.32
1681119327.485473,1858.52,28325.82
1681119328.5093882,1858.56,28325.83
1681119329.4688134,1858.56,28325.83
1681119330.4558825,1858.57,28325.83
1681119331.477488,1858.57,28325.82
1681119333.0138578,1858.57,28325.82
1681119334.5509927,1858.56,28325.82
1681119336.0871532,1858.57,28325.82
1681119337.2133398,1858.56,28325.82
1681119338.7495697,1858.56,28325.82
1681119339.773153,1858.57,28325.82
1681119340.7971625,1858.56,28325.83
1681119341.8211415,1858.56,28325.83
1681119342.8451135,1858.56,28325.83
1681119344.3818417,1858.56,28325.83
1681119345.4059503,1858.57,28325.83
1681119346.4300592,1858.57,28325.83
1681119347.4537423,1858.56,28325.83
1681119349.4986277,1858.57,28325.83
1681119351.0390751,1858.57,28325.83
1681119352.062513,1858.57,28325.83
1681119353.0845294,1858.56,28325.82
1681119354.109519,1858.56,28325.83
1681119355.1336112,1858.56,28325.83
1681119356.1612487,1858.56,28325.83
1681119357.179318,1858.56,28325.82
1681119358.2025738,1858.57,28326.07
1681119359.0695565,1858.56,28326.07
1681119359.9721186,1858.57,28326.07
1681119360.907846,1858.56,28326.76
1681119361.8928897,1858.58,28326.77
1681119362.8620987,1858.58,28326.76
1681119364.2624602,1858.58,28326.76
1681119365.1589184,1858.58,28326.77
1681119366.0406306,1858.58,28326.77
1681119366.9604874,1858.58,28326.77
1681119368.3314943,1858.59,28327.66
1681119369.2653944,1858.63,28331.6
1681119370.240421,1858.8,28332.17
1681119371.311082,1858.8,28332.17
1681119372.3255801,1858.82,28332.17
1681119373.2010033,1858.82,28332.18
1681119374.0993335,1858.82,28332.17
1681119375.023653,1858.86,28332.17
1681119375.911417,1858.85,28332.17
1681119376.790452,1858.85,28332.17
1681119377.6570773,1858.85,28332.17
1681119379.2210102,1858.85,28332.17
1681119380.2222104,1858.85,28332.18
1681119381.2459373,1858.85,28332.31
1681119382.267384,1858.85,28332.3
1681119383.2937632,1858.85,28332.3
1681119384.2344885,1858.85,28332.3
1681119385.2401063,1858.85,28332.31
1681119386.3041072,1858.86,28332.4
1681119387.2108104,1858.85,28332.4
1681119388.2102003,1858.86,28332.4
1681119389.1838164,1858.86,28332.41
1681119390.2584171,1858.86,28332.41
1681119391.2806501,1858.85,28332.4
1681119392.3047824,1858.85,28332.41
1681119393.3295116,1858.85,28332.4
1681119395.2724268,1858.86,28332.41
1681119397.3213422,1858.86,28332.41
1681119398.3465247,1858.85,28332.4
1681119399.3694272,1858.86,28332.41
1681119400.9059005,1858.86,28332.41
1681119401.9322233,1858.85,28332.41
1681119402.9550815,1858.86,28332.41
1681119404.364825,1858.86,28332.4
1681119405.310104,1858.86,28332.41
1681119406.8468192,1858.85,28332.4
1681119407.8684685,1858.85,28332.41
1681119408.8934994,1858.86,28332.4
1681119409.9058213,1858.85,28332.41
1681119410.8390744,1858.85,28333.83
1681119411.7560904,1858.86,28333.83
1681119412.7883875,1858.85,28333.83
1681119413.8168817,1858.85,28333.84
1681119414.7291875,1858.86,28333.84
1681119415.7560139,1858.86,28333.84
1681119416.7797902,1858.86,28333.83
1681119417.7998352,1858.86,28333.83
1681119419.5438185,1858.85,28333.84
1681119420.5696168,1858.86,28333.83
1681119421.488083,1858.85,28333.84
1681119422.4541428,1858.85,28333.83
1681119423.4887183,1858.86,28333.83
1681119424.497232,1858.85,28333.95
1681119425.4826312,1858.86,28334.07
1681119426.4019184,1858.85,28334.07
1681119427.4272537,1858.86,28334.07
1681119428.4511971,1858.86,28334.08
1681119429.8849115,1858.86,28334.07
1681119430.908965,1858.86,28334.07
1681119431.9328232,1858.85,28334.08
1681119432.9569225,1858.86,28334.08
1681119433.982014,1858.86,28334.09
1681119434.9969387,1858.86,28334.12
1681119435.9661777,1858.86,28334.14
1681119436.887049,1858.85,28334.99
1681119437.8099794,1858.86,28335.0
1681119438.7299979,1858.86,28335.0
1681119439.7150855,1858.86,28335.0
1681119440.738989,1858.86,28334.99
1681119441.7008996,1858.86,28335.0
1681119442.6604629,1858.86,28334.99
1681119443.711767,1858.87,28334.99
1681119444.8354082,1858.87,28335.0
1681119445.8603153,1858.86,28334.99
1681119446.9870403,1858.86,28335.0
1681119447.9090447,1858.86,28334.99
1681119448.932295,1858.86,28334.99
1681119449.9579856,1858.89,28337.55
1681119450.9796102,1858.94,28337.55
1681119452.0044992,1859.0,28337.56
1681119453.0277233,1859.0,28337.55
1681119453.9457877,1859.0,28337.55
1681119455.9986129,1859.0,28337.55
1681119457.430919,1859.0,28337.55
1681119458.965726,1859.01,28337.56
1681119459.9926572,1859.01,28337.55
1681119461.0153823,1859.02,28337.56
1681119462.0389097,1859.12,28337.56
1681119463.0652025,1859.19,28337.56
1681119464.088729,1859.21,28337.55
1681119465.1124485,1859.21,28337.56
1681119466.0886815,1859.22,28337.55
1681119467.1606214,1859.22,28337.56
1681119468.1837945,1859.22,28337.55
1681119469.715446,1859.21,28337.56
1681119470.7400808,1859.21,28337.55
1681119471.719804,1859.21,28337.56
1681119472.5902607,1859.21,28337.55
1681119473.61561,1859.22,28337.55
1681119474.635368,1859.22,28337.56
1681119475.65814,1859.22,28337.55
1681119476.679953,1859.21,28337.55
1681119477.705886,1859.21,28337.55
1681119478.733411,1859.21,28337.55
1681119480.2631218,1859.22,28337.56
1681119481.2923994,1859.22,28337.55
1681119482.3208137,1859.22,28337.55
1681119483.3354,1859.22,28337.55
1681119484.368532,1859.22,28337.55
1681119485.3869321,1859.21,28337.55
1681119486.414152,1859.21,28337.55
1681119487.383015,1859.21,28337.57
1681119488.4552624,1859.21,28337.57
1681119489.482336,1859.21,28337.57
1681119490.448986,1859.19,28337.57
1681119491.4019098,1859.2,28337.57
1681119492.8586304,1859.2,28337.58
1681119493.8841372,1859.2,28337.57
1681119494.8095438,1859.24,28337.57
1681119495.8271658,1859.3,28337.57
1681119496.8511255,1859.31,28337.58
1681119497.8769343,1859.3,28337.58
1681119499.4134862,1859.31,28337.57
1681119500.529075,1859.31,28337.57
1681119501.503471,1859.3,28337.58
1681119502.4860685,1859.3,28337.58
1681119503.4107301,1859.3,28337.58
1681119504.3990226,1859.3,28337.57
1681119505.355193,1859.31,28337.58
1681119506.3797932,1859.3,28337.58
1681119507.3505127,1859.3,28337.57
1681119509.040192,1859.31,28337.57
1681119510.0643415,1859.3,28337.57
1681119511.0889146,1859.31,28337.58
1681119512.1115077,1859.31,28337.57
1681119513.0774958,1859.31,28337.57
1681119514.0587242,1859.31,28337.58
1681119516.1024084,1859.31,28338.39
1681119517.6416728,1859.41,28338.4
1681119519.6894476,1859.42,28338.39
1681119521.8405876,1859.46,28338.4
1681119523.2841945,1859.46,28338.39
1681119524.2987716,1859.54,28338.4
1681119525.3221805,1859.59,28338.4
1681119526.7754495,1859.59,28338.4
1681119527.7794821,1859.59,28338.39
1681119528.8042266,1859.6,28338.39
1681119529.828776,1859.6,28338.39
1681119530.8479884,1859.65,28338.4
1681119531.7369325,1859.68,28338.39
1681119532.7571962,1859.68,28338.39
1681119533.821961,1859.68,28338.4
1681119534.8460476,1859.68,28338.39
1681119535.873279,1859.68,28342.59
1681119536.8939342,1859.68,28342.59
1681119537.9186795,1859.68,28342.59
1681119538.9404075,1859.69,28342.6
1681119539.964702,1859.69,28342.6
1681119540.9890792,1859.68,28342.6
1681119542.5261436,1859.68,28342.59
1681119544.0606723,1859.69,28342.59
1681119545.028261,1859.74,28342.59
1681119546.0089493,1859.74,28342.59
1681119547.0775611,1859.74,28342.6
1681119548.0548058,1859.74,28342.59
1681119549.0580313,1859.74,28342.59
1681119550.0994253,1859.74,28342.6
1681119551.1241322,1859.74,28343.93
1681119552.152083,1859.82,28343.93
1681119553.1740954,1859.84,28343.92
1681119554.198922,1859.83,28343.93
1681119555.2229939,1859.84,28343.93
1681119556.2187421,1859.84,28343.93
1681119557.2731938,1859.84,28344.54
1681119558.177171,1859.84,28344.54
1681119559.172297,1859.84,28344.54
1681119560.6500063,1859.84,28345.22
